ID,Language_ID,Parameter_ID,Value,Source_Language_ID,Inventory_ID,OnlyInLoanwords,Result,NewDistinction,PhonemeComments
1078,akla1241,795215076D89B5B17C0D147BE5C341E3,ɾ,"stan1288,stan1293",366,no,other distributional change,no,appears word initially inly in loanwords and in several grammatical words (mostly deictics) in which it alternates with /d/.
1079,akla1241,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,"stan1288,stan1293",366,yes,new phoneme,affricate,commonly appears as [ts].
1080,akla1241,033ACAA664F151FC56BC9595526BCFA4,v,"stan1288,stan1293",366,yes,new phoneme,labiodental,"mostly in names, based on english pronounciation of spanish spelling. commonly appears as [b]."
1081,akoy1238,941ED37AAF5E9C4E1B40D85008C6B2D9,ŋ,hamt1247,367,mostly,new phoneme,no,
1082,akoy1238,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,hamt1247,367,mostly,new phoneme,glottal,appears non-phonemically between vowel.
1083,alor1247,694212B746622E482E0E58D50036100E,b,"stan1318,indo1316,dutc1256",368,no,other distributional change,no,appears word finally only in loanwords.
1084,alor1247,E7FBD92350B3CA8B7B5D77E36A607068,h,"stan1318,indo1316,dutc1256",368,no,other distributional change,no,appears word finally only in loanwords.
1085,alor1247,5AE9663626770D1D4B97AAE5769AB83C,m,"stan1318,indo1316,dutc1256",368,no,other distributional change,no,appears word finally only in loanwords.
1086,alor1247,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,"stan1318,indo1316,dutc1256",368,no,other distributional change,no,appears word finally only in loanwords.
1087,alor1247,7FF174469DAC4E61520F4E1610B2F088,s,"stan1318,indo1316,dutc1256",368,no,other distributional change,no,appears word finally only in loanwords.
1088,alor1247,9F90F95459807624A486F03FE5A89978,t,"stan1318,indo1316,dutc1256",368,no,other distributional change,no,appears word finally only in loanwords.
1089,amar1273,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,kupa1239,369,no,new phoneme,affricate,"appears non-phonemically (as an epenthetic) in native phonology. also as [ʒ, j]."
1090,amar1273,B95529318452F7E00AE69C18EBE1E0F2,ɡʷ,kupa1239,369,no,new phoneme,no,"appears non-phonemically (as an epenthetic) in native phonology. also as [ɣʷ, ɰʷ]."
1091,ambo1250,86E80A7DA80F7F58CA76F85BACA48F86,f,"stan1293,dutc1256",370,yes,new phoneme,labiodental,
1092,anem1249,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,"lusi1240,kove1237,tokp1240",371,no,phonologization of allophone,rhotic,allophone of /d/ in native phonology.
1093,apma1240,86E80A7DA80F7F58CA76F85BACA48F86,f,bisl1239,372,yes,new phoneme,labiodental,
1094,apma1240,ECC959553F23387998DAF88D69D7736C,ɡ,bisl1239,372,no,other distributional change,no,appears syllable finally only in loanwords.
1095,apma1240,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,bisl1239,372,no,phonologization of allophone,no,allophone of /b/ in native phonology.
1096,apma1240,106C7FE93D986D037407524D08F3599A,ts,bisl1239,372,no,phonologization of allophone,affricate,allophone of /t/ in native phonology. most minimal and near minimal pairs are due to Bislama loanwords with /t/ violating allophony.
1097,aral1243,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,indo1316,373,yes,new phoneme,affricate,"uncommon, usually as [d]. Tabulahan dialect"
1098,aral1243,ECC959553F23387998DAF88D69D7736C,ɡ,indo1316,373,yes,new phoneme,no,"uncommon, usually as [k]. Tabulahan dialect"
1099,aral1243,795215076D89B5B17C0D147BE5C341E3,ɾ,indo1316,373,no,phonologization of allophone,rhotic,allophone of /d/ in native phonology.
1100,aral1243,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,indo1316,373,yes,new phoneme,affricate,"uncommon, usually as [t]."
1101,atay1247,27E498422242BAF54775C75A8C884CF7,y,mand1415,374,yes,new phoneme,no,"marginal, appears in few words and names."
1102,awar1248,5E12425DA8E8C8FD24F187BE6A56D20F,ai,tokp1240,375,yes,new phoneme,diphthongs,both vowels appear in native phonology.
1103,awar1248,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,tokp1240,375,yes,new phoneme,affricate,
1104,awar1248,86E80A7DA80F7F58CA76F85BACA48F86,f,tokp1240,375,yes,new phoneme,no,
1105,awar1248,03413638BD1DFC7AEF53192FEF71F017,l,tokp1240,375,no,other distributional change,no,appers word initially only in loanwords.
1106,awar1248,941ED37AAF5E9C4E1B40D85008C6B2D9,ŋ,yabe1254,375,no,other distributional change,no,all word initial /ŋ/ except for two cases are in loanwords.
1107,awar1248,7FF174469DAC4E61520F4E1610B2F088,s,tokp1240,375,no,other distributional change,no,"all word final /s/ except for two cases (an interjection and a reduplicated form, probably also borrowed) are in loanwords."
1108,baik1238,ECC959553F23387998DAF88D69D7736C,ɡ,"kupa1239,port1283",376,yes,new phoneme,no,Portuguese probably via Tetum.
1109,baik1238,1C7F2960BE4EDD840C01C94930F1D932,ʎ,port1283,376,yes,new phoneme,palatal,probably via Tetum.
1110,baik1238,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,"kupa1239,port1283",376,yes,new phoneme,palatal,Portuguese probably via Tetum.
1111,baik1238,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,port1283,376,yes,new phoneme,no,probably via Tetum.
1112,baik1238,033ACAA664F151FC56BC9595526BCFA4,v,port1283,376,yes,new phoneme,no,probably via Tetum.
1113,baik1238,501394D0E2658752D9DA624E7DEBE14B,w,kupa1239,376,yes,new phoneme,approximant,
1114,baik1238,E77FDA2EAABA78B3E55A968B2257CF26,z,port1283,376,yes,new phoneme,no,probably via Tetum.
1115,bala1315,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,indo1316,377,yes,new phoneme,affricate,in old loanwords replaced by native /d/.
1116,bala1315,E7FBD92350B3CA8B7B5D77E36A607068,h,indo1316,377,yes,new phoneme,no,
1117,bala1315,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,indo1316,377,yes,new phoneme,affricate,in old loanwords replaced by native /s/.
1118,balu1257,E6253384902D489FDB1FE487B7ED4AB2,d,"tokp1240,stan1293",378,no,phonologization of allophone,voicing,"allophone of /t/, no voicing distinction in native phonology."
1119,balu1257,86E80A7DA80F7F58CA76F85BACA48F86,f,stan1293,378,yes,new phoneme,labiodental,commonly as [p].
1120,bata1293,86E80A7DA80F7F58CA76F85BACA48F86,f,indo1316,379,yes,new phoneme,labiodental,"not a native Malay phoneme, originally from Arabic and Dutch."
1121,bata1293,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,indo1316,379,yes,new phoneme,no,sometimes as [n].
1122,bata1293,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,indo1316,379,yes,new phoneme,no,"somtumes as [s]. not a native Malay phoneme, originally from Arabic"
1123,bata1293,033ACAA664F151FC56BC9595526BCFA4,v,indo1316,379,yes,new phoneme,labiodental,"not a native Malay phoneme, originally from Dutch and English."
1124,bata1293,E77FDA2EAABA78B3E55A968B2257CF26,z,indo1316,379,yes,new phoneme,no,"sometimes as [dʒ]. not a native Malay phoneme, originally from Arabic"
1125,beka1241,86E80A7DA80F7F58CA76F85BACA48F86,f,indo1316,380,yes,new phoneme,labiodental,free variation with [p].
1126,beka1241,E7FBD92350B3CA8B7B5D77E36A607068,h,indo1316,380,yes,new phoneme,no,
1127,beka1241,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,indo1316,380,yes,new phoneme,no,free variation with [s].
1128,beka1241,033ACAA664F151FC56BC9595526BCFA4,v,indo1316,380,yes,new phoneme,labiodental,free variation with [p].
1129,blag1240,ADF56B8E4119266843033E723A149AE2,j,indo1316,381,no,new phoneme,approximant,appears in one interjection.
1130,bobo1255,E7FBD92350B3CA8B7B5D77E36A607068,h,indo1316,382,no,phonologization of allophone,no,allophone of /ɸ/ in native phonology.
1131,bobo1255,501394D0E2658752D9DA624E7DEBE14B,w,indo1316,382,yes,new phoneme,no,
1132,boto1242,199408E3D0668F10F475143F0E8CC0CB,e,stan1288,383,yes,new phoneme,no,"uncommon, probably via Tagalog/Iloko."
1133,boto1242,7FF174469DAC4E61520F4E1610B2F088,s,"stan1288,taga1270",383,yes,new phoneme,no,commonly as [h].
1134,bugi1244,86E80A7DA80F7F58CA76F85BACA48F86,f,"stan1318,dutc1256",384,yes,new phoneme,labiodental,commonly as [p].
1135,bugi1244,E7FBD92350B3CA8B7B5D77E36A607068,h,"stan1318,dutc1256",384,mostly,other distributional change,no,
1136,bugi1244,F62AFB705D2A2D30BB41CF3FBE917891,x,stan1318,384,yes,new phoneme,no,commonly as [h].
1137,bugi1244,E77FDA2EAABA78B3E55A968B2257CF26,z,stan1318,384,yes,new phoneme,no,
1138,buli1255,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,nort2828,385,yes,new phoneme,no,
1139,buna1278,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,indo1316,386,yes,new phoneme,no,word initially sometimes as [z].
1140,buna1278,86E80A7DA80F7F58CA76F85BACA48F86,f,tetu1245,386,yes,new phoneme,labiodental,commonly as [p].
1141,buru1303,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,ambo1250,387,no,phonologization of allophone,affricate,allophone of /j/ in native honology.
1142,buru1303,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,ambo1250,387,no,phonologization of allophone,affricate,appears in native phonology as a contraction of stop+/s/.
1143,cent2087,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,"stan1293,stan1288",388,yes,new phoneme,affricate,
1144,cent2087,199408E3D0668F10F475143F0E8CC0CB,e,stan1288,388,no,phonologization of allophone,mid vowels,
1145,cent2087,86E80A7DA80F7F58CA76F85BACA48F86,f,"stan1293,stan1288",388,yes,new phoneme,labiodental,
1146,cent2087,1C7F2960BE4EDD840C01C94930F1D932,ʎ,stan1288,388,yes,new phoneme,no,
1147,cent2087,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,stan1288,388,yes,new phoneme,no,
1148,cent2087,5AC0158A367D59E8C16A876321E578AB,o,stan1288,388,no,phonologization of allophone,mid vowels,
1149,cent2087,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,"stan1293,stan1288",388,yes,new phoneme,no,
1150,cent2087,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,"stan1293,stan1288",388,yes,new phoneme,affricate,
1151,cent2087,033ACAA664F151FC56BC9595526BCFA4,v,"stan1293,stan1288",388,yes,new phoneme,labiodental,
1152,cent2087,E77FDA2EAABA78B3E55A968B2257CF26,z,"stan1293,stan1288",388,yes,new phoneme,no,
1153,cent2087,DAC6AC8BCA2D24EFF188A7129D280801,ʒ,stan1288,388,yes,new phoneme,no,probably borrowing of Spanish /ʝ/.
1154,cent2100,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,stan1306,389,yes,new phoneme,affricate,
1155,cent2101,1832D7834F81DD97E33C58D9F70EC5C6,ɣ,stan1306,390,yes,new phoneme,no,malay /r/
1156,cent2101,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,stan1306,390,yes,new phoneme,no,
1157,cham1312,199408E3D0668F10F475143F0E8CC0CB,e,stan1288,391,no,phonologization of allophone,mid vowels,originally an allophone of /i/.
1158,cham1312,03413638BD1DFC7AEF53192FEF71F017,l,stan1288,391,no,phonologization of allophone,lateral,allophone of /r/ in native phonology. many Spanish loanwords with [r] ape pronounced with /l/.
1159,cham1312,5AC0158A367D59E8C16A876321E578AB,o,stan1288,391,no,phonologization of allophone,mid vowels,originally an allophone of /u/.
1160,chek1238,033ACAA664F151FC56BC9595526BCFA4,v,bugh1239,392,mostly,new phoneme,no,
1161,chek1238,501394D0E2658752D9DA624E7DEBE14B,w,piji1239,392,yes,new phoneme,approximant,
1162,ciac1237,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,indo1316,393,yes,new phoneme,no,probably an older loan phoneme than the others in Cia-Cia.
1163,ciac1237,ADF56B8E4119266843033E723A149AE2,j,indo1316,393,yes,new phoneme,no,
1164,ciac1237,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,indo1316,393,no,phonologization of allophone,no,allophone of /t/ in native phonology.
1165,daak1235,5BE4C11A46BF8574A311C86A500B67E9,n̠t̠ʃ,stan1306,394,yes,new phoneme,no,most loanwords are adapted with [s]. prenasalization does not appear in Malay but is phonemic in Kaili.
1166,daak1235,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,"stan1306,ledo1238",394,yes,new phoneme,no,most loanwords are adapted with [s].
1167,dehu1237,694212B746622E482E0E58D50036100E,b,"stan1290,stan1293",395,yes,new phoneme,no,
1168,dehu1237,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,"stan1290,stan1293",395,yes,new phoneme,no,
1169,dehu1237,033ACAA664F151FC56BC9595526BCFA4,v,"stan1290,stan1293",395,yes,new phoneme,no,
1170,domm1246,03413638BD1DFC7AEF53192FEF71F017,l,tokp1240,396,no,other distributional change,no,appears word initially only in loanwords and in one clitic.
1171,domm1246,902920A127B42AF0CEC214D96BEF27C4,ʟ,kuma1280,396,no,phonologization of allophone,no,allophone of /l/ in native phonology. commonly as [k] in loanwords.
1172,domm1246,E8A9FEC9A1B502D54358B0FE53449BE1,n̠d̠ʒ,tokp1240,396,yes,new phoneme,affricate,prenasalisation appears in voiced stops in Dom.
1173,domm1246,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,tokp1240,396,no,phonologization of allophone,affricate,allophone of /s/ in native phonology.
1174,dumb1241,03413638BD1DFC7AEF53192FEF71F017,l,stan1290,397,yes,new phoneme,lateral,
1175,ende1246,03413638BD1DFC7AEF53192FEF71F017,l,lioo1240,398,yes,new phoneme,lateral,"uncommon, cognates of words with /l/ in Li'o appear with /ɹ/ in Ende."
1176,fiji1243,86E80A7DA80F7F58CA76F85BACA48F86,f,stan1293,399,yes,new phoneme,no,
1177,fiji1243,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,stan1293,399,yes,new phoneme,no,
1178,fiji1243,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,stan1293,399,yes,new phoneme,affricate,
1179,foii1241,03413638BD1DFC7AEF53192FEF71F017,l,,400,yes,new phoneme,lateral,
1180,foii1241,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,,400,no,other distributional change,no,uncommon. appears in two native words.
1181,ford1242,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,ambo1250,401,yes,new phoneme,affricate,
1182,ford1242,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,ambo1250,401,yes,new phoneme,no,
1183,ford1242,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,ambo1250,401,yes,new phoneme,affricate,
1184,gadd1244,E7FBD92350B3CA8B7B5D77E36A607068,h,,402,yes,new phoneme,no,
1185,gadd1244,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,,402,no,other distributional change,no,occures in word finally only in loanwords.
1186,gadd1244,7FF174469DAC4E61520F4E1610B2F088,s,,402,no,other distributional change,no,occures in word finally only in loanwords.
1187,galo1243,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,port1283,403,yes,new phoneme,palatal,commonly as [n].
1188,galo1243,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,port1283,403,yes,new phoneme,no,commonly as [s].
1189,galo1243,033ACAA664F151FC56BC9595526BCFA4,v,port1283,403,yes,new phoneme,no,commonly as [b] or [f].
1190,galo1243,E77FDA2EAABA78B3E55A968B2257CF26,z,port1283,403,yes,new phoneme,no,
1191,galo1243,DAC6AC8BCA2D24EFF188A7129D280801,ʒ,port1283,403,yes,new phoneme,no,
1192,helo1243,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,kupa1239,404,yes,new phoneme,affricate,sometimes as [ɟ].
1193,helo1243,86E80A7DA80F7F58CA76F85BACA48F86,f,"kupa1239,uabm1237",404,yes,new phoneme,labiodental,
1194,helo1243,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,"kupa1239,uabm1237",404,no,phonologization of allophone,rhotic,in young people's speech appears as an allophone of /d/.
1195,helo1243,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,kupa1239,404,yes,new phoneme,affricate,sometimes as [c].
1196,helo1243,501394D0E2658752D9DA624E7DEBE14B,w,kupa1239,404,yes,new phoneme,approximant,
1197,helo1243,27E498422242BAF54775C75A8C884CF7,y,kupa1239,404,yes,new phoneme,approximant,
1198,hili1240,199408E3D0668F10F475143F0E8CC0CB,e,"stan1288,stan1293",405,no,phonologization of allophone,no,allophone of /i/ in native phonology.
1199,hiww1237,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,"bisl1239,loto1240",406,yes,new phoneme,rhotic,historical rhotic changed to a prestopped velar lateral /g͡L/.
1200,idaa1241,E7FBD92350B3CA8B7B5D77E36A607068,h,"stan1306,taus1251",407,yes,new phoneme,no,
1201,idaa1241,E77FDA2EAABA78B3E55A968B2257CF26,z,"stan1318,stan1293",407,yes,new phoneme,no,appears in several arabic names and in one english word. sometimes appears as [ʒ] or fully asimilated to native /dʒ/.
1202,ilok1237,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,"stan1288,stan1293",408,no,phonologization of allophone,affricate,allophone of /d/ in native phonology.
1203,ilok1237,8A61A9B6039DB852CE150BEC6198AFE5,ɛ,stan1288,408,no,phonologization of allophone,no,only in southern dialects. in northern dialects appears as native phoneme.
1204,ilok1237,E7FBD92350B3CA8B7B5D77E36A607068,h,"taga1270,stan1288,stan1293",408,yes,new phoneme,no,
1205,ilok1237,5AC0158A367D59E8C16A876321E578AB,o,stan1288,408,no,phonologization of allophone,no,allophone of /u/ in native phonology. old loan.
1206,ilok1237,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,"stan1288,stan1293",408,no,phonologization of allophone,affricate,allophone of /t/ in native phonology.
1207,indo1317,E7FBD92350B3CA8B7B5D77E36A607068,h,indo1316,409,yes,new phoneme,glottal,glottal stop appears but isn't contrastive.
1208,inon1237,199408E3D0668F10F475143F0E8CC0CB,e,"stan1288,stan1293",410,no,phonologization of allophone,mid vowels,allophone of /i/ in native phonology.
1209,inon1237,5AC0158A367D59E8C16A876321E578AB,o,"stan1288,stan1293",410,no,phonologization of allophone,mid vowels,allophone of /u/ in native phonology.
1210,irar1238,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,indo1316,411,mostly,new phoneme,no,"uncommon, with very limited distribution."
1211,ivat1242,86E80A7DA80F7F58CA76F85BACA48F86,f,,412,yes,new phoneme,no,commonly as [p].
1212,jamb1236,E77FDA2EAABA78B3E55A968B2257CF26,z,stan1318,413,no,new phoneme,no,sometimes adapted as [ɟ] word initially and medially and as [s] word finally.
1213,jamb1236,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,stan1318,413,no,phonologization of allophone,no,allophone of /k/ in native phonology.
1214,java1254,86E80A7DA80F7F58CA76F85BACA48F86,f,"stan1293,stan1318",414,yes,new phoneme,labiodental,
1215,kaga1255,E7FBD92350B3CA8B7B5D77E36A607068,h,cebu1242,415,yes,new phoneme,no,
1216,kaga1255,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,stan1288,415,yes,new phoneme,rhotic,[ɾ] appears as an allophone of /d/ in native phonology.
1217,kaga1256,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,stan1288,416,no,phonologization of allophone,rhotic,allophone of /d/ in native phonology.
1218,kamb1299,7FF174469DAC4E61520F4E1610B2F088,s,indo1316,417,yes,new phoneme,no,Kambera originally had a phoneme /s/ but it was lost due to vowel change to /h/ in late 19th century. adapted loans appear with /h/.
1219,kamb1299,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,indo1316,417,yes,new phoneme,no,adapted loans appear with /h/.
1220,kana1286,199408E3D0668F10F475143F0E8CC0CB,e,nucl1643,418,no,new phoneme,mid vowels,appears in interjections
1221,kana1286,E7FBD92350B3CA8B7B5D77E36A607068,h,nucl1643,418,no,new phoneme,no,"uncommon, appears in few interjections in native phonology."
1222,kana1286,7D4AEC4169D5DB682621A0F86C706FC9,ɔː,minn1241,418,yes,new phoneme,mid vowels,always a long vowel.
1223,kapr1245,03413638BD1DFC7AEF53192FEF71F017,l,tokp1240,419,yes,new phoneme,lateral,
1224,kemb1249,E7FBD92350B3CA8B7B5D77E36A607068,h,indo1316,420,no,other distributional change,no,appears only word finally in native phonology.
1225,kemb1249,8DEC1745406483DE6A8030A28A69B646,mb,indo1316,420,yes,new phoneme,no,"appears only in one word, prenasalisation is not phonemic in Indonesian but is phonemic in Mateq."
1226,keri1250,86E80A7DA80F7F58CA76F85BACA48F86,f,,421,yes,new phoneme,labiodental,
1227,keri1250,F62AFB705D2A2D30BB41CF3FBE917891,x,stan1318,421,no,new phoneme,no,"in native words relex of *R, interchangable with [r, h]. in loanwords interchangable with [k, h]."
1228,komo1261,86E80A7DA80F7F58CA76F85BACA48F86,f,,422,yes,new phoneme,no,
1229,komo1261,ADF56B8E4119266843033E723A149AE2,j,,422,yes,new phoneme,no,
1230,komo1261,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,stan1318,422,no,other distributional change,no,appears word medially only in loanwords.
1231,kove1237,8DEC1745406483DE6A8030A28A69B646,mb,lusi1240,423,unknown,new phoneme,prenasalized,"marginal, unclear if due to borrowing or sound change."
